1000,relu,1.0,0.0,1.0,50,0,0,nan,nan
1000,relu,1.0,0.0,1.01,50,0,0,nan,nan
1000,relu,1.0,0.0,1.02,50,0,0,nan,nan
1000,relu,1.0,0.0,1.03,50,0,0,nan,nan
1000,relu,1.0,0.0,1.04,50,0,0,nan,nan
1000,relu,1.0,0.0,1.05,50,0,0,nan,nan
1000,relu,1.0,0.0,1.06,50,0,0,nan,nan
1000,relu,1.0,0.0,1.07,50,0,0,nan,nan
1000,relu,1.0,0.0,1.08,50,0,0,nan,nan
1000,relu,1.0,0.0,1.09,50,0,0,nan,nan
1000,relu,1.0,0.0,1.1,50,0,0,nan,nan
1000,relu,1.0,0.0,1.11,50,0,0,nan,nan
1000,relu,1.0,0.0,1.12,50,0,0,nan,nan
1000,relu,1.0,0.0,1.13,50,0,0,nan,nan
1000,relu,1.0,0.0,1.14,50,0,0,nan,nan
1000,relu,1.0,0.0,1.15,50,0,0,nan,nan
1000,relu,1.0,0.0,1.16,50,0,0,nan,nan
1000,relu,1.0,0.0,1.17,50,0,0,nan,nan
1000,relu,1.0,0.0,1.18,50,0,0,nan,nan
1000,relu,1.0,0.0,1.19,50,0,0,nan,nan
1000,relu,1.0,0.0,1.2,50,0,0,nan,nan
1000,relu,1.0,0.0,1.21,50,0,0,nan,nan
1000,relu,1.0,0.0,1.22,50,0,0,nan,nan
1000,relu,1.0,0.0,1.23,50,0,0,nan,nan
1000,relu,1.0,0.0,1.24,50,0,0,nan,nan
1000,relu,1.0,0.0,1.25,50,0,0,nan,nan
1000,relu,1.0,0.0,1.26,50,0,0,nan,nan
1000,relu,1.0,0.0,1.27,50,0,0,nan,nan
1000,relu,1.0,0.0,1.28,50,0,0,nan,nan
1000,relu,1.0,0.0,1.29,50,0,0,nan,nan
1000,relu,1.0,0.0,1.3,50,0,0,nan,nan
1000,relu,1.0,0.0,1.31,50,0,0,nan,nan
1000,relu,1.0,0.0,1.32,50,0,0,nan,nan
1000,relu,1.0,0.0,1.33,50,0,0,nan,nan
1000,relu,1.0,0.0,1.34,50,0,0,nan,nan
1000,relu,1.0,0.0,1.35,50,0,0,nan,nan
1000,relu,1.0,0.0,1.36,50,0,0,nan,nan
1000,relu,1.0,0.0,1.37,50,0,0,nan,nan
1000,relu,1.0,0.0,1.38,50,0,0,nan,nan
1000,relu,1.0,0.0,1.39,50,0,0,nan,nan
1000,relu,1.0,0.0,1.4,50,0,0,nan,nan
1000,relu,1.0,0.0,1.41,50,0,0,nan,nan
1000,relu,1.0,0.0,1.42,50,0,0,nan,nan
1000,relu,1.0,0.0,1.43,50,0,0,nan,nan
