1000,relu,1.0,0.0,1.0,20,0,0,nan,nan
1000,relu,1.0,0.0,1.01,20,0,0,nan,nan
1000,relu,1.0,0.0,1.02,20,0,0,nan,nan
1000,relu,1.0,0.0,1.03,20,0,0,nan,nan
1000,relu,1.0,0.0,1.04,20,0,0,nan,nan
1000,relu,1.0,0.0,1.05,20,0,0,nan,nan
1000,relu,1.0,0.0,1.06,20,0,0,nan,nan
1000,relu,1.0,0.0,1.07,20,0,0,nan,nan
1000,relu,1.0,0.0,1.08,20,0,0,nan,nan
1000,relu,1.0,0.0,1.09,20,0,0,nan,nan
1000,relu,1.0,0.0,1.1,20,0,0,nan,nan
1000,relu,1.0,0.0,1.11,20,0,0,nan,nan
1000,relu,1.0,0.0,1.12,20,0,0,nan,nan
1000,relu,1.0,0.0,1.13,20,0,0,nan,nan
1000,relu,1.0,0.0,1.14,20,0,0,nan,nan
1000,relu,1.0,0.0,1.15,20,0,0,nan,nan
1000,relu,1.0,0.0,1.16,20,0,0,nan,nan
1000,relu,1.0,0.0,1.17,20,0,0,nan,nan
1000,relu,1.0,0.0,1.18,20,0,0,nan,nan
1000,relu,1.0,0.0,1.19,20,0,0,nan,nan
1000,relu,1.0,0.0,1.2,20,0,0,nan,nan
1000,relu,1.0,0.0,1.21,20,0,0,nan,nan
1000,relu,1.0,0.0,1.22,20,0,0,nan,nan
1000,relu,1.0,0.0,1.23,20,0,0,nan,nan
1000,relu,1.0,0.0,1.24,20,0,0,nan,nan
1000,relu,1.0,0.0,1.25,20,0,0,nan,nan
1000,relu,1.0,0.0,1.26,20,0,0,nan,nan
1000,relu,1.0,0.0,1.27,20,0,0,nan,nan
1000,relu,1.0,0.0,1.28,20,0,0,nan,nan
1000,relu,1.0,0.0,1.29,20,0,0,nan,nan
1000,relu,1.0,0.0,1.3,20,0,0,nan,nan
1000,relu,1.0,0.0,1.31,20,0,0,nan,nan
1000,relu,1.0,0.0,1.32,20,0,0,nan,nan
1000,relu,1.0,0.0,1.33,20,0,0,nan,nan
1000,relu,1.0,0.0,1.34,20,0,0,nan,nan
1000,relu,1.0,0.0,1.35,20,0,0,nan,nan
1000,relu,1.0,0.0,1.36,20,0,0,nan,nan
1000,relu,1.0,0.0,1.37,20,0,0,nan,nan
1000,relu,1.0,0.0,1.38,20,0,0,nan,nan
1000,relu,1.0,0.0,1.39,20,0,0,nan,nan
1000,relu,1.0,0.0,1.4,20,0,0,nan,nan
1000,relu,1.0,0.0,1.41,20,0,0,nan,nan
1000,relu,1.0,0.0,1.42,20,0,0,nan,nan
1000,relu,1.0,0.0,1.43,20,0,0,nan,nan
1000,relu,1.0,0.0,1.44,20,0,0,nan,nan
1000,relu,1.0,0.0,1.45,20,0,0,nan,nan
1000,relu,1.0,0.0,1.46,20,0,0,nan,nan
1000,relu,1.0,0.0,1.47,20,0,0,nan,nan
1000,relu,1.0,0.0,1.48,20,0,0,nan,nan
1000,relu,1.0,0.0,1.49,20,0,0,nan,nan
1000,relu,1.0,0.0,1.5,20,0,0,nan,nan
1000,relu,1.0,0.0,1.51,20,0,0,nan,nan
1000,relu,1.0,0.0,1.52,20,0,0,nan,nan
1000,relu,1.0,0.0,1.53,20,0,0,nan,nan
1000,relu,1.0,0.0,1.54,20,0,0,nan,nan
1000,relu,1.0,0.0,1.55,20,0,0,nan,nan
1000,relu,1.0,0.0,1.56,20,0,0,nan,nan
1000,relu,1.0,0.0,1.57,20,0,0,nan,nan
1000,relu,1.0,0.0,1.58,20,0,0,nan,nan
1000,relu,1.0,0.0,1.59,20,0,0,nan,nan
1000,relu,1.0,0.0,1.6,20,0,0,nan,nan
1000,relu,1.0,0.0,1.61,20,0,0,nan,nan
1000,relu,1.0,0.0,1.62,20,0,0,nan,nan
1000,relu,1.0,0.0,1.63,20,0,0,nan,nan
1000,relu,1.0,0.0,1.64,20,0,0,nan,nan
1000,relu,1.0,0.0,1.65,20,0,0,nan,nan
1000,relu,1.0,0.0,1.66,20,0,0,nan,nan
1000,relu,1.0,0.0,1.67,20,0,0,nan,nan
1000,relu,1.0,0.0,1.68,20,0,0,nan,nan
1000,relu,1.0,0.0,1.69,20,0,0,nan,nan
1000,relu,1.0,0.0,1.7,20,0,0,nan,nan
1000,relu,1.0,0.0,1.71,20,0,0,nan,nan
1000,relu,1.0,0.0,1.72,20,0,0,nan,nan
1000,relu,1.0,0.0,1.73,20,0,0,nan,nan
1000,relu,1.0,0.0,1.74,20,0,0,nan,nan
1000,relu,1.0,0.0,1.75,20,0,0,nan,nan
1000,relu,1.0,0.0,1.76,20,0,0,nan,nan
1000,relu,1.0,0.0,1.77,20,0,0,nan,nan
1000,relu,1.0,0.0,1.78,20,0,0,nan,nan
1000,relu,1.0,0.0,1.79,20,0,0,nan,nan
1000,relu,1.0,0.0,1.8,20,0,0,nan,nan
1000,relu,1.0,0.0,1.81,20,0,0,nan,nan
1000,relu,1.0,0.0,1.82,20,0,0,nan,nan
1000,relu,1.0,0.0,1.83,20,0,0,nan,nan
1000,relu,1.0,0.0,1.84,20,0,0,nan,nan
1000,relu,1.0,0.0,1.85,20,0,0,nan,nan
1000,relu,1.0,0.0,1.86,20,0,0,nan,nan
1000,relu,1.0,0.0,1.87,20,0,0,nan,nan
1000,relu,1.0,0.0,1.88,20,0,0,nan,nan
1000,relu,1.0,0.0,1.89,20,0,0,nan,nan
1000,relu,1.0,0.0,1.9,20,0,0,nan,nan
1000,relu,1.0,0.0,1.91,20,0,0,nan,nan
1000,relu,1.0,0.0,1.92,20,0.998,0.301,-0.0072949772609436385,449.29712266353187
1000,relu,1.0,0.0,1.93,20,0.706,0.313,0.11956894091503358,370.8262554866241
1000,relu,1.0,0.0,1.94,20,0.232,0.184,0.2204466175831169,323.34770359505495
1000,relu,1.0,0.0,1.95,20,0.326,0.276,0.3114241319456602,291.26354787664167
1000,relu,1.0,0.0,1.96,20,0.543,0.27,0.39949858001185373,268.10939055313867
1000,relu,1.0,0.0,1.97,20,0.161,0.239,0.4885027757711866,250.63365021330424
1000,relu,1.0,0.0,1.98,20,0.1,0.102,0.580900893425624,237.00604417175296
1000,relu,1.0,0.0,1.99,20,0.1,0.102,0.6784980407055444,226.1124395692133
1000,relu,1.0,0.0,2.0,20,0.1,0.102,0.7827663712793419,217.23362872075555
1000,relu,1.01,0.0,1.0,20,0,0,nan,nan
1000,relu,1.01,0.0,1.01,20,0,0,nan,nan
1000,relu,1.01,0.0,1.02,20,0,0,nan,nan
1000,relu,1.01,0.0,1.03,20,0,0,nan,nan
1000,relu,1.01,0.0,1.04,20,0,0,nan,nan
1000,relu,1.01,0.0,1.05,20,0,0,nan,nan
1000,relu,1.01,0.0,1.06,20,0,0,nan,nan
1000,relu,1.01,0.0,1.07,20,0,0,nan,nan
1000,relu,1.01,0.0,1.08,20,0,0,nan,nan
1000,relu,1.01,0.0,1.09,20,0,0,nan,nan
1000,relu,1.01,0.0,1.1,20,0,0,nan,nan
1000,relu,1.01,0.0,1.11,20,0,0,nan,nan
1000,relu,1.01,0.0,1.12,20,0,0,nan,nan
1000,relu,1.01,0.0,1.13,20,0,0,nan,nan
1000,relu,1.01,0.0,1.14,20,0,0,nan,nan
1000,relu,1.01,0.0,1.15,20,0,0,nan,nan
1000,relu,1.01,0.0,1.16,20,0,0,nan,nan
1000,relu,1.01,0.0,1.17,20,0,0,nan,nan
1000,relu,1.01,0.0,1.18,20,0,0,nan,nan
1000,relu,1.01,0.0,1.19,20,0,0,nan,nan
1000,relu,1.01,0.0,1.2,20,0,0,nan,nan
1000,relu,1.01,0.0,1.21,20,0,0,nan,nan
1000,relu,1.01,0.0,1.22,20,0,0,nan,nan
1000,relu,1.01,0.0,1.23,20,0,0,nan,nan
1000,relu,1.01,0.0,1.24,20,0,0,nan,nan
1000,relu,1.01,0.0,1.25,20,0,0,nan,nan
1000,relu,1.01,0.0,1.26,20,0,0,nan,nan
1000,relu,1.01,0.0,1.27,20,0,0,nan,nan
1000,relu,1.01,0.0,1.28,20,0,0,nan,nan
1000,relu,1.01,0.0,1.29,20,0,0,nan,nan
1000,relu,1.01,0.0,1.3,20,0,0,nan,nan
1000,relu,1.01,0.0,1.31,20,0,0,nan,nan
1000,relu,1.01,0.0,1.32,20,0,0,nan,nan
1000,relu,1.01,0.0,1.33,20,0,0,nan,nan
1000,relu,1.01,0.0,1.34,20,0,0,nan,nan
1000,relu,1.01,0.0,1.35,20,0,0,nan,nan
1000,relu,1.01,0.0,1.36,20,0,0,nan,nan
1000,relu,1.01,0.0,1.37,20,0,0,nan,nan
1000,relu,1.01,0.0,1.38,20,0,0,nan,nan
1000,relu,1.01,0.0,1.39,20,0,0,nan,nan
1000,relu,1.01,0.0,1.4,20,0,0,nan,nan
1000,relu,1.01,0.0,1.41,20,0,0,nan,nan
1000,relu,1.01,0.0,1.42,20,0,0,nan,nan
1000,relu,1.01,0.0,1.43,20,0,0,nan,nan
1000,relu,1.01,0.0,1.44,20,0,0,nan,nan
1000,relu,1.01,0.0,1.45,20,0,0,nan,nan
1000,relu,1.01,0.0,1.46,20,0,0,nan,nan
1000,relu,1.01,0.0,1.47,20,0,0,nan,nan
1000,relu,1.01,0.0,1.48,20,0,0,nan,nan
1000,relu,1.01,0.0,1.49,20,0,0,nan,nan
1000,relu,1.01,0.0,1.5,20,0,0,nan,nan
1000,relu,1.01,0.0,1.51,20,0,0,nan,nan
1000,relu,1.01,0.0,1.52,20,0,0,nan,nan
1000,relu,1.01,0.0,1.53,20,0,0,nan,nan
1000,relu,1.01,0.0,1.54,20,0,0,nan,nan
1000,relu,1.01,0.0,1.55,20,0,0,nan,nan
1000,relu,1.01,0.0,1.56,20,0,0,nan,nan
1000,relu,1.01,0.0,1.57,20,0,0,nan,nan
1000,relu,1.01,0.0,1.58,20,0,0,nan,nan
1000,relu,1.01,0.0,1.59,20,0,0,nan,nan
1000,relu,1.01,0.0,1.6,20,0,0,nan,nan
1000,relu,1.01,0.0,1.61,20,0,0,nan,nan
1000,relu,1.01,0.0,1.62,20,0,0,nan,nan
1000,relu,1.01,0.0,1.63,20,0,0,nan,nan
1000,relu,1.01,0.0,1.64,20,0,0,nan,nan
1000,relu,1.01,0.0,1.65,20,0,0,nan,nan
1000,relu,1.01,0.0,1.66,20,0,0,nan,nan
1000,relu,1.01,0.0,1.67,20,0,0,nan,nan
1000,relu,1.01,0.0,1.68,20,0,0,nan,nan
1000,relu,1.01,0.0,1.69,20,0,0,nan,nan
1000,relu,1.01,0.0,1.7,20,0,0,nan,nan
1000,relu,1.01,0.0,1.71,20,0,0,nan,nan
1000,relu,1.01,0.0,1.72,20,0,0,nan,nan
1000,relu,1.01,0.0,1.73,20,0,0,nan,nan
1000,relu,1.01,0.0,1.74,20,0,0,nan,nan
1000,relu,1.01,0.0,1.75,20,0,0,nan,nan
1000,relu,1.01,0.0,1.76,20,0,0,nan,nan
1000,relu,1.01,0.0,1.77,20,0,0,nan,nan
1000,relu,1.01,0.0,1.78,20,0,0,nan,nan
